-100	0.00246937243602364
-99	0.00241358612587944
-98	0.00204453822800244
-97	0.00217327586679674
-96	0.00258094505631203
-95	0.00247795494527659
-94	0.00265389638496214
-93	0.00302294428283913
-92	0.00280409029688882
-91	0.00299719675508027
-90	0.00302294428283913
-89	0.00276976025987701
-88	0.0028083815515153
-87	0.00329758457893364
-86	0.00286845911628597
-85	0.00300148800970675
-84	0.00331045834281307
-83	0.0037653313332196
-82	0.00394556402753162
-81	0.00353360358338986
-80	0.00443905830957645
-79	0.00427599063377033
-78	0.00385973893500209
-77	0.00409146668483183
-76	0.00404855413856707
-75	0.00400135033767582
-74	0.00434465070779396
-73	0.00448197085584121
-72	0.00388548646276095
-71	0.00487676628147707
-70	0.00458496096687666
-69	0.0052029016330893
-68	0.00473515487880334
-67	0.00541317310978666
-66	0.00578651226229013
-65	0.00523294041547464
-64	0.00551187196619563
-63	0.00523294041547464
-62	0.00543033812829257
-61	0.00540029934590723
-60	0.00552045447544858
-59	0.00545608565605143
-58	0.00576076473453127
-57	0.00642161794700869
-56	0.00649886053028527
-55	0.00688507344666817
-54	0.0068249958818975
-53	0.00647311300252641
-52	0.00709534492336553
-51	0.00704384986784781
-50	0.00660185064132071
-49	0.00720691754365393
-48	0.00742148027497776
-47	0.00827114869102015
-46	0.00746439282124253
-45	0.00874747795455906
-44	0.00922809847272445
-43	0.00916802090795378
-42	0.00927959352824218
-41	0.007837731973746
-40	0.00798792588567269
-39	0.00864448784352362
-38	0.00930963231062751
-37	0.0100734756341404
-36	0.00846854640383808
-35	0.0100606018702609
-34	0.0105068923514145
-33	0.0106356299902088
-32	0.010592717443944
-31	0.00916802090795378
-30	0.00846854640383808
-29	0.00943836994942181
-28	0.00992757297684016
-27	0.0121890641649934
-26	0.0108072801752679
-25	0.0130258588171563
-24	0.0132532953123596
-23	0.012807004831206
-22	0.0124637044610879
-21	0.010330950911729
-20	0.0101721744905493
-19	0.0111892018370243
-18	0.0124422481879555
-17	0.0167807066153235
-16	0.0115925797719131
-15	0.0186988974333586
-14	0.0170253081290326
-13	0.0191752266968975
-12	0.0148968458343002
-11	0.00962289389836031
-10	0.010592717443944
-9	0.0143776040244965
-8	0.008206779871623
-7	0.0199819825666751
-6	0.00959285511597498
-5	0.0145192154271702
-4	0.0161026883843401
-3	0.0164846100460966
-2	0.0159095819261487
-1	0.00782056695524009
0	0.00771757684420465
1	0.0117771037208516
2	0.00621563772493781
3	0.0151500298572623
4	0.00810378976058756
5	0.00850287644084989
6	0.0108630664854121
7	0.0111462892907595
8	0.0112020756009037
9	0.00721550005290688
10	0.00555049325783391
11	0.00655464684042946
12	0.0045034271289736
13	0.00607831757689055
14	0.0047609024065622
15	0.00559769705872516
16	0.00537026056352189
17	0.00512565904981272
18	0.00518144535995692
19	0.00323750701416297
20	0.00367950624069007
21	0.00344777849086033
22	0.00296715797269494
23	0.00299719675508027
24	0.00276117775062405
25	0.00320746823177763
26	0.00286845911628597
27	0.00238783859812058
28	0.00287704162553892
29	0.00242216863513239
30	0.00234063479722934
31	0.00186430553369042
32	0.00190292682532871
33	0.00244791616289125
34	0.00183855800593156
35	0.00182568424205213
36	0.00208315951964073
37	0.00171840287639021
38	0.00169265534863135
39	0.00122919984897187
40	0.0011862873027071
41	0.00120345232121301
42	0.00126782114061016
43	0.00143088881641627
44	0.00125494737673073
45	0.000915938261239068
46	0.00128069490448959
47	0.000988889589889172
48	0.00124636486747777
49	0.000825821914083058
50	0.00045677401620606
51	0.000581220400373885
52	0.000821530659456581
53	0.000984598335262696
54	0.00037953143292948
55	0.000701375529915233
56	0.000516851580976734
57	0.000349492650544143
58	0.000534016599482641
59	0.000349492650544143
60	0.000297997595026422
61	0.000366657669050049
62	9.20173729555402e-05
63	0.000478230289338444
64	0.000250793794135178
65	0.000242211284882225
66	5.33960813172497e-05
67	4.05223174378195e-05
68	0.000242211284882225
69	0
70	0.000152094937726214
71	0.000160677446979167
72	0
73	0.000233628775629271
74	0.000195007483990981
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0.000156386192352691
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
